Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Elliot Soto,,3B/SS,2400,LAA,@SEA,4.62,Gonzales,,%,L,,,%,,%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordyn Adams,,OF,2400,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Kruger,,C,2400,LAA,@SEA,4.62,Gonzales,0.316,-2%,L,R,,2%,,7%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Refsnyder,,1B,2300,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,0.275,-1%,0.094,-6%,8,9,1,-2%,-2%,0%,5.0,5.0,5.0,2.4,7.6,3.8,1.7,0.0,0.0
Danny Mendick,,2B/SS,2300,CWS,MIL,4.47,Houser,0.279,-8%,R,R,,-2%,,-2%,9,8,0,-1%,0%,-2%,2.8,2.8,2.8,-0.2,5.7,5.6,2.4,0.0,0.0
Willians Astudillo,,3B/C,2300,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,0.324,0%,0.133,-5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MJ Melendez,,C,2300,KC,CHC,3.74,Darvish,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Descalso,,2B,2300,CHC,@KC,5.26,Bubic,,-4%,L,L,0.305,-3%,0.169,-5%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P.J. Higgins,,C,2300,CHC,@KC,5.26,Bubic,,%,L,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Ciuffo,,C,2300,TEX,@OAK,3.51,Manaea,0.258,-14%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Jung,,3B,2300,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sherten Apostel,,3B,2300,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,,2%,,7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yadiel Rivera,,3B/SS,2300,TEX,@OAK,3.51,Manaea,0.312,-3%,L,R,0.255,0%,0.050,-8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Palacios,,OF,2300,TOR,@ATL,4.29,Newcomb,0.314,-4%,L,L,,-6%,,-17%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Bemboom,,C,2300,LAA,@SEA,4.62,Gonzales,0.331,0%,L,L,,-6%,,-17%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deivy Grullon,,C,2300,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Torreyes,,SS,2300,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,0.283,-2%,0.060,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Iannetta,,C,2300,NYY,PHI,3.80,Nola,0.274,-11%,R,R,0.318,-3%,0.201,9%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Phillips,,OF,2200,KC,CHC,3.74,Darvish,0.318,-1%,R,L,0.250,-3%,0.145,2%,x,x,-,0%,0%,0%,6.2,6.2,6.2,-3.8,16.2,0.0,0.0,0.0,0.0
Nicky Lopez,,2B/SS,2200,KC,CHC,3.74,Darvish,0.318,-1%,R,L,0.251,-4%,0.088,-7%,9,,0,4%,0%,0%,3.2,3.2,3.2,0.2,6.1,4.8,2.2,0.0,0.0
Vimael Machin,,2B,2200,OAK,TEX,4.49,Gibson,0.349,5%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Whitefield,,OF,2200,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfredo Tovar,,SS,2200,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,0.161,-5%,0.050,-8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Blankenhorn,,2B,2200,MIN,@PIT,5.37,Williams,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lane Adams,,OF,2200,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brent Rooker,,OF,2200,MIN,@PIT,5.37,Williams,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Gordon,,2B,2200,MIN,@PIT,5.37,Williams,0.332,2%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zander Wiel,,1B,2200,MIN,@PIT,5.37,Williams,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Maggi,,2B/3B,2200,MIN,@PIT,5.37,Williams,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Telis,,1B,2200,MIN,@PIT,5.37,Williams,0.332,2%,R,S,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Reinheimer,,3B,2200,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,0.209,-4%,0.000,-8%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Graterol,,C,2200,MIN,@PIT,5.37,Williams,0.304,-4%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Vaughn,,1B,2200,CWS,MIL,4.47,Houser,0.279,-8%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Romine,,2B/OF,2200,CWS,MIL,4.47,Houser,0.334,-1%,R,S,0.240,-1%,0.053,-7%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Gonzalez,,OF,2200,CWS,MIL,4.47,Houser,0.334,-1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yermin Mercedes,,C,2200,CWS,MIL,4.47,Houser,0.279,-8%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seby Zavala,,C,2200,CWS,MIL,4.47,Houser,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Thomas,,OF,2200,LAD,@SD,4.25,Richards,0.264,-11%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keibert Ruiz,,C,2200,LAD,@SD,4.25,Richards,0.264,-11%,R,S,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Garcia,,OF,2200,LAD,@SD,4.25,Richards,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach McKinstry,,SS,2200,LAD,@SD,4.25,Richards,0.264,-11%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ Peters,,OF,2200,LAD,@SD,4.25,Richards,0.316,-6%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Raley,,OF,2200,LAD,@SD,4.25,Richards,0.264,-11%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rocky Gale,,C,2200,LAD,@SD,4.25,Richards,0.316,-6%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Gutierrez,,3B,2200,KC,CHC,3.74,Darvish,0.268,-12%,R,R,0.228,-4%,0.040,-10%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Williams,,OF,2200,PHI,@NYY,3.70,Loaisiga,,2%,R,L,0.308,2%,0.171,13%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Marchan,,C,2200,PHI,@NYY,3.70,Loaisiga,,2%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan O'Hoppe,,C,2200,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alec Bohm,,3B,2200,PHI,@NYY,3.70,Loaisiga,0.337,0%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bubba Starling,,OF,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,2.8,2.8,2.8,0.5,5.1,0.0,0.0,0.0,0.0
Oscar Hernandez,,C,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Nick Heath,,OF,2100,KC,CHC,3.74,Darvish,0.318,-1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Dini,,C,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,0.241,-3%,0.143,-3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian Rivero,,C,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeison Guzman,,SS,2100,KC,CHC,3.74,Darvish,0.318,-1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Pratto,,1B,2100,KC,CHC,3.74,Darvish,,%,R,,,%,,%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Witt Jr.,,SS,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Reynolds,,2B/3B,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,,-2%,,-2%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Isbel,,OF,2100,KC,CHC,3.74,Darvish,0.318,-1%,R,L,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humberto Arteaga,,2B/SS,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,0.204,-7%,0.035,-16%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Gallagher,,C,2100,KC,CHC,3.74,Darvish,0.268,-12%,R,R,0.292,-2%,0.112,-9%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meibrys Viloria,,C,2100,KC,CHC,3.74,Darvish,0.318,-1%,R,L,0.270,-1%,0.096,-6%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Mejia,,3B/OF,2100,KC,CHC,3.74,Darvish,0.318,-1%,R,S,,2%,,3%,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Holder,,SS,2100,NYY,PHI,3.80,Nola,0.293,-7%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Thole,,C,2000,NYY,PHI,3.80,Nola,0.293,-7%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zack Granite,,OF,2000,NYY,PHI,3.80,Nola,0.293,-7%,R,L,,2%,,3%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Kratz,,C,2000,NYY,PHI,3.80,Nola,0.274,-11%,R,R,0.252,-6%,0.097,-14%,,x,,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
